code_geo,GEO_OBJECT,FREQ,type_population,annee,valeur_population
66122,COM,A,Population totale,2011,68
65429,COM,A,Population municipale,2011,211
66043,COM,A,Population municipale,2011,124
66197,COM,A,Population totale,2011,42
65315,COM,A,Population municipale,2011,450
65159,COM,A,Population municipale,2011,407
59219,COM,A,Population totale,2011,691
59223,COM,A,Population comptée à part,2011,6
59142,COM,A,Population municipale,2011,588
59199,COM,A,Population municipale,2011,777
59378,COM,A,Population municipale,2011,39591
59363,COM,A,Population totale,2011,962
58241,COM,A,Population totale,2011,349
59229,COM,A,Population totale,2011,572
58272,COM,A,Population totale,2011,144
59324,COM,A,Population municipale,2011,9703
59139,COM,A,Population comptée à part,2011,242
58108,COM,A,Population municipale,2011,87
65039,COM,A,Population municipale,2011,55
64312,COM,A,Population totale,2011,333
64106,COM,A,Population municipale,2011,430
64102,COM,A,Population totale,2011,45714
64282,COM,A,Population comptée à part,2011,28
64424,COM,A,Population comptée à part,2011,10
65090,COM,A,Population totale,2011,78
64429,COM,A,Population comptée à part,2011,3
64177,COM,A,Population totale,2011,620
64056,COM,A,Population totale,2011,150
65017,COM,A,Population totale,2011,241
64465,COM,A,Population comptée à part,2011,8
62492,COM,A,Population totale,2011,261
62615,COM,A,Population comptée à part,2011,7
62665,COM,A,Population comptée à part,2011,5
62650,COM,A,Population totale,2011,725
62180,COM,A,Population totale,2011,320
62315,COM,A,Population comptée à part,2011,11
62122,COM,A,Population municipale,2011,373
62612,COM,A,Population municipale,2011,487
62293,COM,A,Population totale,2011,252
62378,COM,A,Population comptée à part,2011,1
62604,COM,A,Population municipale,2011,3762
62337,COM,A,Population municipale,2011,200
63024,COM,A,Population totale,2011,195
63368,COM,A,Population municipale,2011,1154
63041,COM,A,Population municipale,2011,314
62866,COM,A,Population comptée à part,2011,11
63136,COM,A,Population municipale,2011,383
62777,COM,A,Population totale,2011,167
62827,COM,A,Population totale,2011,1436
63076,COM,A,Population comptée à part,2011,5
63347,COM,A,Population municipale,2011,500
63414,COM,A,Population municipale,2011,522
62741,COM,A,Population totale,2011,143
63175,COM,A,Population comptée à part,2011,8
58024,COM,A,Population comptée à part,2011,6
57538,COM,A,Population comptée à part,2011,7
57162,COM,A,Population totale,2011,790
57333,COM,A,Population municipale,2011,882
57516,COM,A,Population comptée à part,2011,19
57129,COM,A,Population comptée à part,2011,22
57319,COM,A,Population municipale,2011,473
57555,COM,A,Population municipale,2011,106
57452,COM,A,Population totale,2011,878
57238,COM,A,Population totale,2011,190
57471,COM,A,Population municipale,2011,291
57696,COM,A,Population totale,2011,967
60261,COM,A,Population municipale,2011,494
59502,COM,A,Population municipale,2011,1518
60057,COM,A,Population totale,2011,55659
60094,COM,A,Population comptée à part,2011,6
59501,COM,A,Population comptée à part,2011,27
60201,COM,A,Population totale,2011,245
59437,COM,A,Population totale,2011,888
60375,COM,A,Population municipale,2011,364
59612,COM,A,Population totale,2011,492
60292,COM,A,Population totale,2011,223
60271,COM,A,Population totale,2011,93
59618,COM,A,Population comptée à part,2011,17
61001,COM,A,Population totale,2011,27416
61066,COM,A,Population municipale,2011,119
61006,COM,A,Population municipale,2011,14315
61095,COM,A,Population comptée à part,2011,20
61018,COM,A,Population municipale,2011,68
61209,COM,A,Population comptée à part,2011,4
61034,COM,A,Population totale,2011,213
60619,COM,A,Population municipale,2011,1169
61081,COM,A,Population comptée à part,2011,9
61288,COM,A,Population comptée à part,2011,10
61216,COM,A,Population totale,2011,168
61271,COM,A,Population comptée à part,2011,1
59127,COM,A,Population comptée à part,2011,2
59082,COM,A,Population totale,2011,1711
59264,COM,A,Population municipale,2011,786
59390,COM,A,Population totale,2011,4316
58141,COM,A,Population municipale,2011,70
59288,COM,A,Population comptée à part,2011,31
59024,COM,A,Population comptée à part,2011,33
59278,COM,A,Population comptée à part,2011,30
59128,COM,A,Population municipale,2011,1645
58135,COM,A,Population municipale,2011,121
59220,COM,A,Population municipale,2011,17590
59267,COM,A,Population municipale,2011,339
65281,COM,A,Population totale,2011,216
65433,COM,A,Population municipale,2011,3004
66225,COM,A,Population comptée à part,2011,89
65325,COM,A,Population comptée à part,2011,1
65397,COM,A,Population comptée à part,2011,5
65447,COM,A,Population totale,2011,1356
65201,COM,A,Population municipale,2011,172
65156,COM,A,Population comptée à part,2011,7
66084,COM,A,Population municipale,2011,1155
65428,COM,A,Population totale,2011,68
67019,COM,A,Population totale,2011,1167
65400,COM,A,Population totale,2011,205
64037,COM,A,Population comptée à part,2011,25
64340,COM,A,Population comptée à part,2011,4
64233,COM,A,Population municipale,2011,1396
65071,COM,A,Population municipale,2011,45
64469,COM,A,Population comptée à part,2011,17
64293,COM,A,Population comptée à part,2011,1
64150,COM,A,Population comptée à part,2011,5
64370,COM,A,Population comptée à part,2011,19
64483,COM,A,Population comptée à part,2011,477
64298,COM,A,Population totale,2011,130
64438,COM,A,Population comptée à part,2011,12
64485,COM,A,Population municipale,2011,1490
62544,COM,A,Population comptée à part,2011,5
62228,COM,A,Population totale,2011,281
62114,COM,A,Population municipale,2011,154
62185,COM,A,Population municipale,2011,250
62337,COM,A,Population comptée à part,2011,2
62494,COM,A,Population totale,2011,63
62249,COM,A,Population comptée à part,2011,48
62538,COM,A,Population totale,2011,394
62042,COM,A,Population comptée à part,2011,10
62186,COM,A,Population totale,2011,12858
62463,COM,A,Population municipale,2011,517
62568,COM,A,Population municipale,2011,605
60215,COM,A,Population comptée à part,2011,22
60133,COM,A,Population municipale,2011,575
59604,COM,A,Population municipale,2011,835
59640,COM,A,Population municipale,2011,782
59442,COM,A,Population totale,2011,271
60144,COM,A,Population totale,2011,166
60031,COM,A,Population municipale,2011,285
60326,COM,A,Population totale,2011,625
60086,COM,A,Population totale,2011,2176
59496,COM,A,Population comptée à part,2011,6
59485,COM,A,Population comptée à part,2011,21
59452,COM,A,Population comptée à part,2011,44
57727,COM,A,Population totale,2011,114
57582,COM,A,Population municipale,2011,1879
57269,COM,A,Population municipale,2011,7092
57372,COM,A,Population comptée à part,2011,20
57478,COM,A,Population comptée à part,2011,5
57467,COM,A,Population comptée à part,2011,9
57439,COM,A,Population municipale,2011,558
57347,COM,A,Population totale,2011,209
57291,COM,A,Population municipale,2011,283
57609,COM,A,Population comptée à part,2011,1
57488,COM,A,Population totale,2011,665
57272,COM,A,Population comptée à part,2011,5
61224,COM,A,Population municipale,2011,418
61190,COM,A,Population comptée à part,2011,0
61418,COM,A,Population municipale,2011,433
60520,COM,A,Population municipale,2011,187
61084,COM,A,Population totale,2011,140
60573,COM,A,Population totale,2011,291
61494,COM,A,Population comptée à part,2011,71
61207,COM,A,Population municipale,2011,680
60523,COM,A,Population comptée à part,2011,25
60476,COM,A,Population totale,2011,175
60528,COM,A,Population comptée à part,2011,3
61393,COM,A,Population municipale,2011,163
58066,COM,A,Population comptée à part,2011,1
59241,COM,A,Population totale,2011,511
59387,COM,A,Population totale,2011,1750
58192,COM,A,Population municipale,2011,265
59001,COM,A,Population comptée à part,2011,16
59281,COM,A,Population municipale,2011,1103
59175,COM,A,Population comptée à part,2011,6
59199,COM,A,Population totale,2011,791
58079,COM,A,Population comptée à part,2011,344
59145,COM,A,Population totale,2011,684
58206,COM,A,Population municipale,2011,38
58247,COM,A,Population totale,2011,503
62836,COM,A,Population comptée à part,2011,34
62862,COM,A,Population comptée à part,2011,2
62837,COM,A,Population totale,2011,495
63359,COM,A,Population totale,2011,102
63030,COM,A,Population comptée à part,2011,8
63471,COM,A,Population totale,2011,1012
62902,COM,A,Population comptée à part,2011,50
62862,COM,A,Population totale,2011,164
63001,COM,A,Population totale,2011,2630
63382,COM,A,Population municipale,2011,436
63128,COM,A,Population comptée à part,2011,24
62724,COM,A,Population comptée à part,2011,72
62717,COM,A,Population comptée à part,2011,13
62593,COM,A,Population totale,2011,103
62436,COM,A,Population totale,2011,180
62585,COM,A,Population totale,2011,386
62165,COM,A,Population municipale,2011,228
62374,COM,A,Population totale,2011,156
62451,COM,A,Population totale,2011,577
62564,COM,A,Population comptée à part,2011,8
62160,COM,A,Population municipale,2011,42680
62609,COM,A,Population comptée à part,2011,52
62682,COM,A,Population comptée à part,2011,2
62429,COM,A,Population comptée à part,2011,7
64321,COM,A,Population municipale,2011,260
64433,COM,A,Population totale,2011,334
65104,COM,A,Population comptée à part,2011,9
65054,COM,A,Population municipale,2011,565
64369,COM,A,Population municipale,2011,286
64546,COM,A,Population totale,2011,2266
64148,COM,A,Population totale,2011,966
64028,COM,A,Population comptée à part,2011,0
64274,COM,A,Population comptée à part,2011,7
64095,COM,A,Population municipale,2011,596
64152,COM,A,Population municipale,2011,1768
64114,COM,A,Population comptée à part,2011,7
61017,COM,A,Population municipale,2011,68
60641,COM,A,Population comptée à part,2011,35
60558,COM,A,Population municipale,2011,458
60557,COM,A,Population totale,2011,338
61183,COM,A,Population totale,2011,140
61120,COM,A,Population comptée à part,2011,3
61292,COM,A,Population municipale,2011,705
60600,COM,A,Population municipale,2011,625
60468,COM,A,Population comptée à part,2011,14
60503,COM,A,Population totale,2011,117
61483,COM,A,Population municipale,2011,2757
62007,COM,A,Population municipale,2011,622
59610,COM,A,Population totale,2011,914
60062,COM,A,Population comptée à part,2011,4
60345,COM,A,Population totale,2011,228
59452,COM,A,Population totale,2011,5288
59446,COM,A,Population municipale,2011,583
60406,COM,A,Population comptée à part,2011,27
59480,COM,A,Population totale,2011,953
59648,COM,A,Population totale,2011,13483
60019,COM,A,Population comptée à part,2011,12
59479,COM,A,Population municipale,2011,3050
60288,COM,A,Population totale,2011,414
60027,COM,A,Population comptée à part,2011,7
65368,COM,A,Population totale,2011,35
66196,COM,A,Population municipale,2011,3050
66129,COM,A,Population comptée à part,2011,12
65307,COM,A,Population comptée à part,2011,16
66232,COM,A,Population comptée à part,2011,0
66109,COM,A,Population comptée à part,2011,12
65315,COM,A,Population comptée à part,2011,241
66105,COM,A,Population comptée à part,2011,7
66118,COM,A,Population comptée à part,2011,7
65337,COM,A,Population comptée à part,2011,4
65192,COM,A,Population municipale,2011,389
66217,COM,A,Population municipale,2011,1816
58077,COM,A,Population municipale,2011,376
59078,COM,A,Population totale,2011,632
58160,COM,A,Population totale,2011,3806
58207,COM,A,Population totale,2011,1019
59083,COM,A,Population totale,2011,229
59409,COM,A,Population comptée à part,2011,38
58064,COM,A,Population municipale,2011,595
58142,COM,A,Population comptée à part,2011,4
58243,COM,A,Population totale,2011,121
59012,COM,A,Population comptée à part,2011,52
59147,COM,A,Population totale,2011,70
59434,COM,A,Population totale,2011,1303
63064,COM,A,Population totale,2011,90
63103,COM,A,Population comptée à part,2011,185
63452,COM,A,Population comptée à part,2011,2
63267,COM,A,Population comptée à part,2011,21
63262,COM,A,Population comptée à part,2011,60
63309,COM,A,Population municipale,2011,281
63116,COM,A,Population comptée à part,2011,50
63008,COM,A,Population totale,2011,654
63362,COM,A,Population totale,2011,814
63141,COM,A,Population municipale,2011,1984
62771,COM,A,Population comptée à part,2011,98
63037,COM,A,Population comptée à part,2011,10
64234,COM,A,Population totale,2011,232
64205,COM,A,Population totale,2011,261
64518,COM,A,Population comptée à part,2011,26
64108,COM,A,Population comptée à part,2011,31
64474,COM,A,Population totale,2011,146
64251,COM,A,Population comptée à part,2011,9
64146,COM,A,Population comptée à part,2011,6
65119,COM,A,Population totale,2011,431
64540,COM,A,Population municipale,2011,2225
64079,COM,A,Population totale,2011,109
64239,COM,A,Population municipale,2011,125
64224,COM,A,Population municipale,2011,705
59645,COM,A,Population comptée à part,2011,2
60064,COM,A,Population comptée à part,2011,16
59547,COM,A,Population comptée à part,2011,9
59478,COM,A,Population comptée à part,2011,23
59470,COM,A,Population municipale,2011,2193
60293,COM,A,Population comptée à part,2011,10
60399,COM,A,Population totale,2011,227
60340,COM,A,Population municipale,2011,546
60069,COM,A,Population comptée à part,2011,24
60050,COM,A,Population municipale,2011,330
60397,COM,A,Population municipale,2011,104
60431,COM,A,Population totale,2011,515
62634,COM,A,Population comptée à part,2011,20
62366,COM,A,Population municipale,2011,339
62079,COM,A,Population totale,2011,81
62085,COM,A,Population comptée à part,2011,7
62081,COM,A,Population municipale,2011,478
62576,COM,A,Population comptée à part,2011,3
62218,COM,A,Population municipale,2011,331
62172,COM,A,Population totale,2011,304
62670,COM,A,Population municipale,2011,562
62324,COM,A,Population comptée à part,2011,14
62351,COM,A,Population municipale,2011,6534
62679,COM,A,Population municipale,2011,332
57449,COM,A,Population comptée à part,2011,14
57127,COM,A,Population municipale,2011,117
57144,COM,A,Population comptée à part,2011,51
57176,COM,A,Population comptée à part,2011,31
57415,COM,A,Population comptée à part,2011,95
58045,COM,A,Population municipale,2011,167
57680,COM,A,Population municipale,2011,1308
58027,COM,A,Population comptée à part,2011,3
57598,COM,A,Population comptée à part,2011,47
57691,COM,A,Population municipale,2011,99
57395,COM,A,Population comptée à part,2011,1
57734,COM,A,Population comptée à part,2011,10
66056,COM,A,Population totale,2011,1112
65247,COM,A,Population comptée à part,2011,5
65185,COM,A,Population municipale,2011,424
67048,COM,A,Population municipale,2011,458
65478,COM,A,Population totale,2011,45
66021,COM,A,Population comptée à part,2011,115
65389,COM,A,Population totale,2011,976
65460,COM,A,Population municipale,2011,5153
67111,COM,A,Population comptée à part,2011,8
66014,COM,A,Population comptée à part,2011,39
66228,COM,A,Population comptée à part,2011,18
65205,COM,A,Population municipale,2011,76
61463,COM,A,Population totale,2011,1711
60460,COM,A,Population municipale,2011,170
60615,COM,A,Population comptée à part,2011,3
60665,COM,A,Population municipale,2011,2792
60459,COM,A,Population totale,2011,230
61227,COM,A,Population municipale,2011,136
60504,COM,A,Population municipale,2011,1094
62038,COM,A,Population comptée à part,2011,67
61089,COM,A,Population municipale,2011,103
60544,COM,A,Population municipale,2011,191
61309,COM,A,Population totale,2011,2267
61494,COM,A,Population municipale,2011,1310
62797,COM,A,Population municipale,2011,252
63434,COM,A,Population municipale,2011,530
62878,COM,A,Population totale,2011,376
63132,COM,A,Population totale,2011,1331
63218,COM,A,Population totale,2011,190
63453,COM,A,Population municipale,2011,3161
62744,COM,A,Population totale,2011,3486
63161,COM,A,Population comptée à part,2011,8
63463,COM,A,Population comptée à part,2011,10
63134,COM,A,Population totale,2011,95
63005,COM,A,Population municipale,2011,377
62856,COM,A,Population comptée à part,2011,11
59316,COM,A,Population comptée à part,2011,38
58276,COM,A,Population totale,2011,271
58164,COM,A,Population comptée à part,2011,37
58172,COM,A,Population comptée à part,2011,0
59086,COM,A,Population comptée à part,2011,45
59047,COM,A,Population totale,2011,338
59416,COM,A,Population totale,2011,2700
58080,COM,A,Population municipale,2011,179
58126,COM,A,Population municipale,2011,463
59201,COM,A,Population municipale,2011,538
58147,COM,A,Population comptée à part,2011,3
59062,COM,A,Population totale,2011,166
59545,COM,A,Population comptée à part,2011,15
60213,COM,A,Population totale,2011,1000
60055,COM,A,Population municipale,2011,290
60110,COM,A,Population comptée à part,2011,0
60437,COM,A,Population totale,2011,83
59476,COM,A,Population comptée à part,2011,87
59439,COM,A,Population municipale,2011,308
60326,COM,A,Population municipale,2011,599
59551,COM,A,Population totale,2011,1557
59589,COM,A,Population municipale,2011,2590
60442,COM,A,Population comptée à part,2011,2
59655,COM,A,Population comptée à part,2011,0
57513,COM,A,Population totale,2011,152
57443,COM,A,Population totale,2011,5899
57553,COM,A,Population totale,2011,657
57611,COM,A,Population totale,2011,214
57732,COM,A,Population municipale,2011,854
57303,COM,A,Population totale,2011,547
57633,COM,A,Population totale,2011,1316
57384,COM,A,Population municipale,2011,556
57548,COM,A,Population municipale,2011,405
57622,COM,A,Population municipale,2011,1733
57683,COM,A,Population comptée à part,2011,72
57630,COM,A,Population totale,2011,12712
64434,COM,A,Population municipale,2011,41
64373,COM,A,Population totale,2011,1988
65050,COM,A,Population totale,2011,73
64464,COM,A,Population municipale,2011,83
64551,COM,A,Population municipale,2011,284
64239,COM,A,Population totale,2011,126
65094,COM,A,Population municipale,2011,100
64029,COM,A,Population municipale,2011,680
64309,COM,A,Population totale,2011,194
64088,COM,A,Population comptée à part,2011,5
64289,COM,A,Population comptée à part,2011,18
64546,COM,A,Population municipale,2011,2208
62165,COM,A,Population totale,2011,230
62422,COM,A,Population totale,2011,530
62151,COM,A,Population municipale,2011,498
62557,COM,A,Population municipale,2011,2477
62660,COM,A,Population comptée à part,2011,6
62383,COM,A,Population municipale,2011,1262
62520,COM,A,Population municipale,2011,2293
62673,COM,A,Population municipale,2011,641
62113,COM,A,Population municipale,2011,484
62246,COM,A,Population municipale,2011,202
62513,COM,A,Population totale,2011,195
62435,COM,A,Population municipale,2011,109
61018,COM,A,Population comptée à part,2011,4
61472,COM,A,Population municipale,2011,324
61398,COM,A,Population totale,2011,57
60636,COM,A,Population totale,2011,4813
61272,COM,A,Population municipale,2011,38
60619,COM,A,Population comptée à part,2011,18
60687,COM,A,Population comptée à part,2011,6
60571,COM,A,Population municipale,2011,103
61040,COM,A,Population comptée à part,2011,25
61153,COM,A,Population totale,2011,2263
60627,COM,A,Population comptée à part,2011,0
61199,COM,A,Population comptée à part,2011,4
65260,COM,A,Population comptée à part,2011,0
65401,COM,A,Population municipale,2011,476
67030,COM,A,Population comptée à part,2011,17
65353,COM,A,Population comptée à part,2011,6
65289,COM,A,Population municipale,2011,104
65453,COM,A,Population comptée à part,2011,1
65255,COM,A,Population municipale,2011,36
65358,COM,A,Population totale,2011,57
65183,COM,A,Population totale,2011,742
65374,COM,A,Population municipale,2011,209
65412,COM,A,Population municipale,2011,168
65385,COM,A,Population municipale,2011,100
58311,COM,A,Population municipale,2011,293
59426,COM,A,Population municipale,2011,10266
59133,COM,A,Population totale,2011,985
59148,COM,A,Population comptée à part,2011,6
59135,COM,A,Population municipale,2011,2287
59327,COM,A,Population municipale,2011,6496
59241,COM,A,Population municipale,2011,505
59218,COM,A,Population municipale,2011,1399
59214,COM,A,Population comptée à part,2011,28
58186,COM,A,Population municipale,2011,94
59142,COM,A,Population comptée à part,2011,18
58162,COM,A,Population totale,2011,126
62456,COM,A,Population municipale,2011,703
62632,COM,A,Population comptée à part,2011,10
62682,COM,A,Population totale,2011,60
62597,COM,A,Population totale,2011,296
62677,COM,A,Population totale,2011,371
62353,COM,A,Population totale,2011,277
62636,COM,A,Population totale,2011,278
62701,COM,A,Population municipale,2011,477
62372,COM,A,Population comptée à part,2011,5
62260,COM,A,Population comptée à part,2011,8
62546,COM,A,Population totale,2011,353
62332,COM,A,Population comptée à part,2011,14
60331,COM,A,Population municipale,2011,455
60392,COM,A,Population totale,2011,677
60382,COM,A,Population totale,2011,8217
59626,COM,A,Population municipale,2011,1237
59577,COM,A,Population totale,2011,699
59525,COM,A,Population comptée à part,2011,59
60152,COM,A,Population totale,2011,208
60378,COM,A,Population municipale,2011,413
59467,COM,A,Population municipale,2011,2536
60276,COM,A,Population totale,2011,180
60175,COM,A,Population totale,2011,34145
59574,COM,A,Population totale,2011,12557
57356,COM,A,Population comptée à part,2011,23
57195,COM,A,Population municipale,2011,576
57513,COM,A,Population comptée à part,2011,5
58038,COM,A,Population totale,2011,180
57172,COM,A,Population totale,2011,258
57692,COM,A,Population totale,2011,91
57708,COM,A,Population totale,2011,2018
57545,COM,A,Population comptée à part,2011,94
58020,COM,A,Population municipale,2011,235
57677,COM,A,Population comptée à part,2011,21
57442,COM,A,Population municipale,2011,264
57491,COM,A,Population totale,2011,8070
63421,COM,A,Population totale,2011,172
63378,COM,A,Population municipale,2011,807
63377,COM,A,Population totale,2011,374
63392,COM,A,Population municipale,2011,547
62858,COM,A,Population municipale,2011,255
62746,COM,A,Population comptée à part,2011,71
63411,COM,A,Population comptée à part,2011,9
63151,COM,A,Population municipale,2011,1325
62806,COM,A,Population totale,2011,159
63281,COM,A,Population municipale,2011,1098
63145,COM,A,Population comptée à part,2011,3
63338,COM,A,Population totale,2011,3794
60527,COM,A,Population municipale,2011,165
62002,COM,A,Population comptée à part,2011,0
62009,COM,A,Population totale,2011,245
61111,COM,A,Population comptée à part,2011,11
62016,COM,A,Population municipale,2011,197
61124,COM,A,Population totale,2011,531
60599,COM,A,Population municipale,2011,285
60540,COM,A,Population comptée à part,2011,7
61050,COM,A,Population municipale,2011,662
61287,COM,A,Population comptée à part,2011,29
60476,COM,A,Population comptée à part,2011,5
61227,COM,A,Population comptée à part,2011,3
65182,COM,A,Population comptée à part,2011,4
65241,COM,A,Population totale,2011,99
65456,COM,A,Population comptée à part,2011,12
66170,COM,A,Population municipale,2011,134
65320,COM,A,Population municipale,2011,791
67050,COM,A,Population comptée à part,2011,0
65175,COM,A,Population municipale,2011,58
67035,COM,A,Population municipale,2011,419
66132,COM,A,Population totale,2011,476
65322,COM,A,Population comptée à part,2011,5
65161,COM,A,Population totale,2011,269
65223,COM,A,Population totale,2011,1143
59385,COM,A,Population totale,2011,2739
58250,COM,A,Population municipale,2011,2021
58078,COM,A,Population municipale,2011,59
59123,COM,A,Population comptée à part,2011,24
58143,COM,A,Population municipale,2011,163
58221,COM,A,Population totale,2011,166
58210,COM,A,Population totale,2011,363
59346,COM,A,Population comptée à part,2011,24
59250,COM,A,Population municipale,2011,2105
59125,COM,A,Population municipale,2011,417
59414,COM,A,Population comptée à part,2011,55
59259,COM,A,Population totale,2011,500
62382,COM,A,Population comptée à part,2011,6
62458,COM,A,Population totale,2011,1032
62044,COM,A,Population comptée à part,2011,18
62654,COM,A,Population totale,2011,752
62152,COM,A,Population municipale,2011,238
62589,COM,A,Population totale,2011,1041
62252,COM,A,Population comptée à part,2011,48
62403,COM,A,Population comptée à part,2011,36
62493,COM,A,Population municipale,2011,252
62239,COM,A,Population municipale,2011,2369
62643,COM,A,Population comptée à part,2011,187
62644,COM,A,Population totale,2011,535
59627,COM,A,Population municipale,2011,998
60298,COM,A,Population comptée à part,2011,18
60051,COM,A,Population comptée à part,2011,6
60020,COM,A,Population municipale,2011,312
60287,COM,A,Population totale,2011,307
60360,COM,A,Population totale,2011,7267
60004,COM,A,Population comptée à part,2011,6
60129,COM,A,Population municipale,2011,1449
59597,COM,A,Population totale,2011,595
60049,COM,A,Population comptée à part,2011,6
60010,COM,A,Population municipale,2011,1732
59652,COM,A,Population comptée à part,2011,2
64423,COM,A,Population totale,2011,170
64282,COM,A,Population totale,2011,1124
65089,COM,A,Population totale,2011,112
65042,COM,A,Population municipale,2011,536
65032,COM,A,Population totale,2011,737
64318,COM,A,Population comptée à part,2011,8
65006,COM,A,Population comptée à part,2011,16
64209,COM,A,Population totale,2011,441
64377,COM,A,Population comptée à part,2011,26
64311,COM,A,Population comptée à part,2011,0
64251,COM,A,Population totale,2011,250
64540,COM,A,Population comptée à part,2011,48
61414,COM,A,Population municipale,2011,897
61292,COM,A,Population totale,2011,722
60701,COM,A,Population comptée à part,2011,18
60520,COM,A,Population totale,2011,193
61219,COM,A,Population comptée à part,2011,6
61379,COM,A,Population comptée à part,2011,3
60680,COM,A,Population comptée à part,2011,16
61415,COM,A,Population municipale,2011,351
61043,COM,A,Population comptée à part,2011,23
60613,COM,A,Population totale,2011,337
60642,COM,A,Population totale,2011,1081
61460,COM,A,Population comptée à part,2011,18
57332,COM,A,Population municipale,2011,7250
57311,COM,A,Population municipale,2011,605
58056,COM,A,Population totale,2011,315
57565,COM,A,Population comptée à part,2011,8
58015,COM,A,Population comptée à part,2011,8
57276,COM,A,Population municipale,2011,306
57664,COM,A,Population totale,2011,70
57246,COM,A,Population comptée à part,2011,7
57375,COM,A,Population comptée à part,2011,3
57737,COM,A,Population municipale,2011,44
57187,COM,A,Population comptée à part,2011,2
57567,COM,A,Population totale,2011,128
64051,COM,A,Population comptée à part,2011,7
64317,COM,A,Population municipale,2011,1683
64409,COM,A,Population comptée à part,2011,27
65064,COM,A,Population totale,2011,59
64444,COM,A,Population totale,2011,453
64129,COM,A,Population totale,2011,13666
64179,COM,A,Population totale,2011,157
64091,COM,A,Population municipale,2011,369
64097,COM,A,Population totale,2011,608
64438,COM,A,Population totale,2011,482
65064,COM,A,Population comptée à part,2011,0
64025,COM,A,Population totale,2011,112
65212,COM,A,Population comptée à part,2011,9
65464,COM,A,Population municipale,2011,503
65362,COM,A,Population comptée à part,2011,42
65321,COM,A,Population totale,2011,119
65330,COM,A,Population municipale,2011,203
65264,COM,A,Population municipale,2011,304
65183,COM,A,Population municipale,2011,729
66039,COM,A,Population comptée à part,2011,1
65221,COM,A,Population totale,2011,222
65304,COM,A,Population totale,2011,2484
65377,COM,A,Population municipale,2011,183
65349,COM,A,Population municipale,2011,11
62656,COM,A,Population municipale,2011,985
62704,COM,A,Population comptée à part,2011,4
62389,COM,A,Population municipale,2011,39
62558,COM,A,Population comptée à part,2011,4
62346,COM,A,Population comptée à part,2011,2
62526,COM,A,Population municipale,2011,128
62189,COM,A,Population totale,2011,130
62647,COM,A,Population municipale,2011,802
62174,COM,A,Population municipale,2011,1302
62271,COM,A,Population municipale,2011,795
62237,COM,A,Population comptée à part,2011,12
62225,COM,A,Population comptée à part,2011,16
63328,COM,A,Population municipale,2011,59
63016,COM,A,Population municipale,2011,862
63045,COM,A,Population comptée à part,2011,6
63469,COM,A,Population municipale,2011,728
63369,COM,A,Population municipale,2011,133
63248,COM,A,Population totale,2011,813
63027,COM,A,Population totale,2011,119
63440,COM,A,Population totale,2011,140
62750,COM,A,Population totale,2011,839
63044,COM,A,Population comptée à part,2011,5
63015,COM,A,Population totale,2011,247
63162,COM,A,Population comptée à part,2011,10
59177,COM,A,Population totale,2011,929
59304,COM,A,Population municipale,2011,397
59333,COM,A,Population municipale,2011,268
58141,COM,A,Population comptée à part,2011,1
59432,COM,A,Population comptée à part,2011,19
59250,COM,A,Population totale,2011,2204
59132,COM,A,Population totale,2011,1092
59024,COM,A,Population totale,2011,4545
58070,COM,A,Population totale,2011,57
59012,COM,A,Population municipale,2011,3313
58122,COM,A,Population comptée à part,2011,23
59189,COM,A,Population totale,2011,1184
61490,COM,A,Population comptée à part,2011,5
61018,COM,A,Population totale,2011,72
61421,COM,A,Population municipale,2011,683
60598,COM,A,Population municipale,2011,940
61366,COM,A,Population comptée à part,2011,2
60474,COM,A,Population totale,2011,308
61228,COM,A,Population municipale,2011,727
61486,COM,A,Population municipale,2011,5020
61052,COM,A,Population comptée à part,2011,0
61133,COM,A,Population municipale,2011,754
61362,COM,A,Population totale,2011,574
61510,COM,A,Population municipale,2011,218
60234,COM,A,Population comptée à part,2011,35
60293,COM,A,Population municipale,2011,367
59542,COM,A,Population totale,2011,517
59593,COM,A,Population municipale,2011,681
59663,COM,A,Population comptée à part,2011,96
60236,COM,A,Population municipale,2011,214
60166,COM,A,Population comptée à part,2011,53
59456,COM,A,Population totale,2011,6317
60272,COM,A,Population municipale,2011,602
60352,COM,A,Population totale,2011,162
60003,COM,A,Population municipale,2011,523
60049,COM,A,Population municipale,2011,127
58034,COM,A,Population comptée à part,2011,2
57521,COM,A,Population municipale,2011,2574
58050,COM,A,Population totale,2011,62
58013,COM,A,Population totale,2011,99
57717,COM,A,Population municipale,2011,190
57422,COM,A,Population comptée à part,2011,8
58028,COM,A,Population municipale,2011,119
57208,COM,A,Population comptée à part,2011,21
57329,COM,A,Population totale,2011,461
57294,COM,A,Population municipale,2011,236
57693,COM,A,Population comptée à part,2011,31
57637,COM,A,Population comptée à part,2011,8
65409,COM,A,Population comptée à part,2011,5
65155,COM,A,Population totale,2011,63
65187,COM,A,Population municipale,2011,110
65340,COM,A,Population totale,2011,1943
66049,COM,A,Population comptée à part,2011,218
66207,COM,A,Population municipale,2011,671
66085,COM,A,Population municipale,2011,407
67080,COM,A,Population municipale,2011,1650
65438,COM,A,Population totale,2011,71
66028,COM,A,Population comptée à part,2011,179
67092,COM,A,Population municipale,2011,614
66201,COM,A,Population municipale,2011,56
62764,COM,A,Population municipale,2011,4751
